,연월일,시간,공급량
1303,2016-07-27,12.5,502.2929523809521
1304,2016-07-28,12.5,499.784523809524
1305,2016-07-29,12.5,476.59490476190496
1306,2016-07-30,12.5,394.9627619047619
1307,2016-07-31,12.5,359.1367142857142
1308,2016-08-01,12.5,436.03014285714295
1309,2016-08-02,12.5,443.4658571428572
1310,2016-08-03,12.5,451.3173333333331
1311,2016-08-04,12.5,466.03976190476186
1312,2016-08-05,12.5,470.1451904761905
1313,2016-08-06,12.5,397.591142857143
1314,2016-08-07,12.5,348.876238095238
1315,2016-08-08,12.5,473.96885714285713
1316,2016-08-09,12.5,483.02990476190524
1317,2016-08-10,12.5,474.28761904761893
1318,2016-08-11,12.5,469.3370000000002
1319,2016-08-12,12.5,473.2900000000001
1320,2016-08-13,12.5,390.10228571428587
1321,2016-08-14,12.5,335.0973333333334
1322,2016-08-15,12.5,356.03433333333334
1323,2016-08-16,12.5,474.36314285714303
1324,2016-08-17,12.5,480.7817619047616
1325,2016-08-18,12.5,478.2848571428569
1326,2016-08-19,12.5,470.6727142857144
1327,2016-08-20,12.5,374.883619047619
1328,2016-08-21,12.5,328.73061904761914
1329,2016-08-22,12.5,470.3294761904761
1330,2016-08-23,12.5,490.4279523809525
1331,2016-08-24,12.5,483.4241428571424
1332,2016-08-25,12.5,487.32
1333,2016-08-26,12.5,461.63319047619035
1334,2016-08-27,12.5,388.20328571428576
1335,2016-08-28,12.5,347.5645714285714
1336,2016-08-29,12.5,462.8209047619047
1337,2016-08-30,12.5,467.9882857142858
1338,2016-08-31,12.5,471.6311904761903
1339,2016-09-01,12.5,485.87061904761913
1340,2016-09-02,12.5,485.9810952380951
1341,2016-09-03,12.5,416.5249047619048
1342,2016-09-04,12.5,372.6579047619046
1343,2016-09-05,12.5,486.22442857142846
1344,2016-09-06,12.5,500.15966666666645
1345,2016-09-07,12.5,497.1897142857142
1346,2016-09-08,12.5,495.17514285714276
1347,2016-09-09,12.5,492.4412857142857
1348,2016-09-10,12.5,425.4989523809522
1349,2016-09-11,12.5,380.4653333333335
1350,2016-09-12,12.5,470.81761904761913
1351,2016-09-13,12.5,455.73252380952374
1352,2016-09-14,12.5,339.19100000000003
1353,2016-09-15,12.5,279.5598095238095
1354,2016-09-16,12.5,295.3017142857142
1355,2016-09-17,12.5,332.4809047619049
1356,2016-09-18,12.5,352.8091904761905
1357,2016-09-19,12.5,468.1127619047621
1358,2016-09-20,12.5,482.99866666666674
1359,2016-09-21,12.5,490.9594761904761
1360,2016-09-22,12.5,489.13785714285706
1361,2016-09-23,12.5,488.39038095238124
1362,2016-09-24,12.5,436.9766666666665
1363,2016-09-25,12.5,388.2306190476191
1364,2016-09-26,12.5,477.5681904761905
1365,2016-09-27,12.5,496.1526190476192
1366,2016-09-28,12.5,489.5801904761903
1367,2016-09-29,12.5,495.7712380952377
1368,2016-09-30,12.5,490.55028571428585
1369,2016-10-01,12.5,434.8224285714287
1370,2016-10-02,12.5,402.56019047619037
1371,2016-10-03,12.5,417.22119047619077
1372,2016-10-04,12.5,489.6876666666667
1373,2016-10-05,12.5,499.0554761904763
1374,2016-10-06,12.5,512.0112380952384
1375,2016-10-07,12.5,508.44357142857154
1376,2016-10-08,12.5,477.4574285714291
1377,2016-10-09,12.5,528.1065714285714
1378,2016-10-10,12.5,611.819333333333
1379,2016-10-11,12.5,614.7904285714287
1380,2016-10-12,12.5,620.3656190476189
1381,2016-10-13,12.5,642.1587619047617
1382,2016-10-14,12.5,609.9676190476189
1383,2016-10-15,12.5,536.5654285714285
1384,2016-10-16,12.5,509.36985714285703
1385,2016-10-17,12.5,566.1944285714286
1386,2016-10-18,12.5,588.4237619047618
1387,2016-10-19,12.5,577.330619047619
1388,2016-10-20,12.5,574.8317619047617
1389,2016-10-21,12.5,573.9399047619046
1390,2016-10-22,12.5,523.9545714285714
1391,2016-10-23,12.5,583.1313809523812
1392,2016-10-24,12.5,635.9685714285716
1393,2016-10-25,12.5,669.8220476190477
1394,2016-10-26,12.5,692.6125714285716
1395,2016-10-27,12.5,697.2509047619047
1396,2016-10-28,12.5,698.2079999999996
1397,2016-10-29,12.5,812.1583333333335
1398,2016-10-30,12.5,866.4336666666665
1399,2016-10-31,12.5,1069.1380476190473
1400,2016-11-01,12.5,1273.6145714285701
1401,2016-11-02,12.5,1259.6420952380952
1402,2016-11-03,12.5,1085.7563333333337
1403,2016-11-04,12.5,976.8392857142862
1404,2016-11-05,12.5,798.827380952381
1405,2016-11-06,12.5,738.8631904761902
1406,2016-11-07,12.5,823.6640952380955
1407,2016-11-08,12.5,1105.2405714285717
1408,2016-11-09,12.5,1261.7009523809518
1409,2016-11-10,12.5,1208.6969523809526
1410,2016-11-11,12.5,1051.4404285714286
1411,2016-11-12,12.5,928.0992380952385
1412,2016-11-13,12.5,783.2970476190478
1413,2016-11-14,12.5,856.4870476190475
1414,2016-11-15,12.5,1077.8568095238088
1415,2016-11-16,12.5,1163.2922380952384
1416,2016-11-17,12.5,1075.823238095238
1417,2016-11-18,12.5,1031.0178095238095
1418,2016-11-19,12.5,863.9600476190483
1419,2016-11-20,12.5,850.7727619047616
1420,2016-11-21,12.5,1026.4496190476202
1421,2016-11-22,12.5,1281.0727619047614
1422,2016-11-23,12.5,1519.0956666666661
1423,2016-11-24,12.5,1595.5429523809526
1424,2016-11-25,12.5,1529.5501904761907
1425,2016-11-26,12.5,1472.499523809524
1426,2016-11-27,12.5,1324.7525714285712
1427,2016-11-28,12.5,1497.3058095238096
1428,2016-11-29,12.5,1533.876666666667
1429,2016-11-30,12.5,1420.8276190476208
1430,2016-12-01,12.5,1402.8777619047617
1431,2016-12-02,12.5,1472.7906190476187
1432,2016-12-03,12.5,1299.8088571428586
1433,2016-12-04,12.5,1224.99561904762
1434,2016-12-05,12.5,1320.5648571428567
1435,2016-12-06,12.5,1580.051095238095
1436,2016-12-07,12.5,1528.084380952381
1437,2016-12-08,12.5,1528.1083333333336
1438,2016-12-09,12.5,1512.891904761905
1439,2016-12-10,12.5,1548.0120476190473
1440,2016-12-11,12.5,1505.5303333333322
1441,2016-12-12,12.5,1606.6573809523813
1442,2016-12-13,12.5,1539.917619047618
1443,2016-12-14,12.5,1690.8007142857148
1444,2016-12-15,12.5,1844.2285714285701
1445,2016-12-16,12.5,1900.6884761904757
1446,2016-12-17,12.5,1529.4877142857144
1447,2016-12-18,12.5,1362.3773333333331
1448,2016-12-19,12.5,1374.0770952380956
1449,2016-12-20,12.5,1309.693238095238
1450,2016-12-21,12.5,1308.5560000000003
1451,2016-12-22,12.5,1329.8729047619042
1452,2016-12-23,12.5,1650.2603809523807
1453,2016-12-24,12.5,1614.9877142857144
1454,2016-12-25,12.5,1489.8555714285712
1455,2016-12-26,12.5,1575.8859523809522
1456,2016-12-27,12.5,1714.6656190476199
1457,2016-12-28,12.5,1832.8108095238092
1458,2016-12-29,12.5,1847.198666666667
1459,2016-12-30,12.5,1856.4616190476195
1460,2016-12-31,12.5,1580.9910476190482
1461,2017-01-01,12.5,1424.8302857142858
1462,2017-01-02,12.5,1441.234285714286
1463,2017-01-03,12.5,1509.8805238095235
1464,2017-01-04,12.5,1446.0505238095243
1465,2017-01-05,12.5,1476.8155238095237
1466,2017-01-06,12.5,1370.733619047619
1467,2017-01-07,12.5,1294.969952380952
1468,2017-01-08,12.5,1200.7205714285715
1469,2017-01-09,12.5,1445.6698095238094
1470,2017-01-10,12.5,1702.791809523809
1471,2017-01-11,12.5,1830.0591904761916
1472,2017-01-12,12.5,1748.7185238095249
1473,2017-01-13,12.5,1934.9611428571416
1474,2017-01-14,12.5,2025.9155238095223
1475,2017-01-15,12.5,1925.2058095238085
1476,2017-01-16,12.5,1965.7883809523807
1477,2017-01-17,12.5,1895.5593809523814
1478,2017-01-18,12.5,1805.9187142857138
1479,2017-01-19,12.5,1798.3926666666662
1480,2017-01-20,12.5,1923.8523333333328
1481,2017-01-21,12.5,1930.9625714285708
1482,2017-01-22,12.5,1973.850428571428
1483,2017-01-23,12.5,2219.6830476190476
1484,2017-01-24,12.5,2182.919428571427
1485,2017-01-25,12.5,2087.3210952380955
1486,2017-01-26,12.5,1946.671666666667
1487,2017-01-27,12.5,1632.6361904761902
1488,2017-01-28,12.5,1495.959142857143
1489,2017-01-29,12.5,1486.2640000000004
1490,2017-01-30,12.5,1752.9838095238097
1491,2017-01-31,12.5,2003.3840476190478
1492,2017-02-01,12.5,1972.7719047619044
1493,2017-02-02,12.5,1939.928571428571
1494,2017-02-03,12.5,1704.7291904761905
1495,2017-02-04,12.5,1601.464095238096
1496,2017-02-05,12.5,1517.9333809523819
1497,2017-02-06,12.5,1751.0644761904762
1498,2017-02-07,12.5,1858.4415238095237
1499,2017-02-08,12.5,1829.2658571428565
1500,2017-02-09,12.5,1966.2040952380949
1501,2017-02-10,12.5,2061.1395238095233
1502,2017-02-11,12.5,1881.5292380952365
1503,2017-02-12,12.5,1695.5165714285713
1504,2017-02-13,12.5,1773.9879047619058
1505,2017-02-14,12.5,1713.2381904761912
1506,2017-02-15,12.5,1654.5544285714298
1507,2017-02-16,12.5,1525.3325714285716
1508,2017-02-17,12.5,1525.9249523809517
1509,2017-02-18,12.5,1598.4787619047625
1510,2017-02-19,12.5,1488.631095238096
1511,2017-02-20,12.5,1674.7503809523796
1512,2017-02-21,12.5,1712.1712380952397
1513,2017-02-22,12.5,1650.5949523809527
1514,2017-02-23,12.5,1701.177
1515,2017-02-24,12.5,1704.5559047619051
1516,2017-02-25,12.5,1477.1024285714284
1517,2017-02-26,12.5,1353.0027142857148
1518,2017-02-27,12.5,1456.1893333333337
1519,2017-02-28,12.5,1391.2354285714287
1520,2017-03-01,12.5,1301.120857142858
1521,2017-03-02,12.5,1461.2380952380954
1522,2017-03-03,12.5,1437.0857619047617
1523,2017-03-04,12.5,1249.788
1524,2017-03-05,12.5,1210.8895238095238
1525,2017-03-06,12.5,1483.4861428571432
1526,2017-03-07,12.5,1623.7641904761913
1527,2017-03-08,12.5,1627.8630000000016
1528,2017-03-09,12.5,1506.0595238095239
1529,2017-03-10,12.5,1396.698761904762
1530,2017-03-11,12.5,1224.5244285714277
1531,2017-03-12,12.5,1107.1619999999996
1532,2017-03-13,12.5,1217.9256666666663
1533,2017-03-14,12.5,1256.6490000000001
1534,2017-03-15,12.5,1254.7811428571426
1535,2017-03-16,12.5,1238.756047619048
1536,2017-03-17,12.5,1187.0371428571427
1537,2017-03-18,12.5,1057.5652857142857
1538,2017-03-19,12.5,970.9700476190476
1539,2017-03-20,12.5,1064.539095238095
1540,2017-03-21,12.5,1103.3560952380951
1541,2017-03-22,12.5,1123.864476190476
1542,2017-03-23,12.5,1088.4303333333341
1543,2017-03-24,12.5,1083.0038095238097
1544,2017-03-25,12.5,1027.465380952381
1545,2017-03-26,12.5,1016.7080952380952
1546,2017-03-27,12.5,1155.1224285714284
1547,2017-03-28,12.5,1176.0056666666662
1548,2017-03-29,12.5,1109.289190476191
1549,2017-03-30,12.5,1046.3684285714287
1550,2017-03-31,12.5,1053.5236190476198
1551,2017-04-01,12.5,971.4335238095236
1552,2017-04-02,12.5,926.1423809523806
1553,2017-04-03,12.5,961.7106190476186
1554,2017-04-04,12.5,900.2839999999994
1555,2017-04-05,12.5,940.6235714285713
1556,2017-04-06,12.5,926.8431904761911
1557,2017-04-07,12.5,826.2438571428568
1558,2017-04-08,12.5,749.9101428571425
1559,2017-04-09,12.5,706.4939523809525
1560,2017-04-10,12.5,765.1013333333331
1561,2017-04-11,12.5,760.0990952380954
1562,2017-04-12,12.5,830.156095238095
1563,2017-04-13,12.5,805.580428571429
1564,2017-04-14,12.5,819.8501428571428
1565,2017-04-15,12.5,680.3891904761907
1566,2017-04-16,12.5,589.7425238095241
1567,2017-04-17,12.5,693.8202857142857
1568,2017-04-18,12.5,778.3719523809525
1569,2017-04-19,12.5,782.2432857142858
1570,2017-04-20,12.5,783.6071904761903
1571,2017-04-21,12.5,764.3431428571431
1572,2017-04-22,12.5,679.6889523809523
1573,2017-04-23,12.5,633.1869523809526
1574,2017-04-24,12.5,707.2006666666666
1575,2017-04-25,12.5,683.3312857142859
1576,2017-04-26,12.5,694.1891428571431
1577,2017-04-27,12.5,711.1900952380953
1578,2017-04-28,12.5,680.896142857143
1579,2017-04-29,12.5,601.430904761905
1580,2017-04-30,12.5,513.7069047619051
1581,2017-05-01,12.5,524.6361904761906
1582,2017-05-02,12.5,551.0119523809523
1583,2017-05-03,12.5,503.5568571428569
1584,2017-05-04,12.5,509.0637142857143
1585,2017-05-05,12.5,454.69576190476204
1586,2017-05-06,12.5,474.2569047619046
1587,2017-05-07,12.5,467.1830952380951
1588,2017-05-08,12.5,552.3854761904759
1589,2017-05-09,12.5,531.430857142857
1590,2017-05-10,12.5,580.4102380952384
1591,2017-05-11,12.5,579.2494761904763
1592,2017-05-12,12.5,564.5940952380952
1593,2017-05-13,12.5,533.1449999999999
1594,2017-05-14,12.5,501.0481904761904
1595,2017-05-15,12.5,586.4810476190474
1596,2017-05-16,12.5,596.0801904761902
1597,2017-05-17,12.5,579.9100000000001
1598,2017-05-18,12.5,567.8177619047617
1599,2017-05-19,12.5,554.8747619047621
1600,2017-05-20,12.5,492.2248571428571
1601,2017-05-21,12.5,438.33095238095217
1602,2017-05-22,12.5,527.5333809523812
1603,2017-05-23,12.5,539.7580476190474
1604,2017-05-24,12.5,536.9468095238095
1605,2017-05-25,12.5,545.544761904762
1606,2017-05-26,12.5,547.758238095238
1607,2017-05-27,12.5,478.74795238095237
1608,2017-05-28,12.5,435.58023809523814
1609,2017-05-29,12.5,523.8504761904763
1610,2017-05-30,12.5,532.6849047619049
1611,2017-05-31,12.5,527.9364285714282
1612,2017-06-01,12.5,524.590476190476
1613,2017-06-02,12.5,521.8407142857141
1614,2017-06-03,12.5,452.7022380952379
1615,2017-06-04,12.5,407.63066666666685
1616,2017-06-05,12.5,490.32585714285716
1617,2017-06-06,12.5,460.1270476190477
1618,2017-06-07,12.5,526.7903809523809
1619,2017-06-08,12.5,533.7891428571429
1620,2017-06-09,12.5,524.5492857142857
1621,2017-06-10,12.5,455.1344285714286
1622,2017-06-11,12.5,415.34119047619043
1623,2017-06-12,12.5,515.2609523809521
1624,2017-06-13,12.5,528.6163809523807
1625,2017-06-14,12.5,526.4958095238096
1626,2017-06-15,12.5,523.639619047619
1627,2017-06-16,12.5,520.6836190476191
1628,2017-06-17,12.5,444.69433333333325
1629,2017-06-18,12.5,397.66542857142866
1630,2017-06-19,12.5,508.2414285714281
1631,2017-06-20,12.5,515.9649047619047
1632,2017-06-21,12.5,512.6583333333334
1633,2017-06-22,12.5,515.4252380952386
1634,2017-06-23,12.5,507.2834285714288
1635,2017-06-24,12.5,420.036380952381
1636,2017-06-25,12.5,373.46885714285713
1637,2017-06-26,12.5,488.9658571428571
1638,2017-06-27,12.5,507.50180952380947
1639,2017-06-28,12.5,506.70780952380983
1640,2017-06-29,12.5,507.1601904761901
1641,2017-06-30,12.5,508.09700000000004
1642,2017-07-01,12.5,429.968857142857
1643,2017-07-02,12.5,392.5437142857144
1644,2017-07-03,12.5,510.50671428571417
1645,2017-07-04,12.5,520.0876666666667
1646,2017-07-05,12.5,518.1512380952385
1647,2017-07-06,12.5,524.0632380952379
1648,2017-07-07,12.5,515.6343333333332
1649,2017-07-08,12.5,435.2242380952378
1650,2017-07-09,12.5,388.5551428571429
1651,2017-07-10,12.5,515.4285714285717
1652,2017-07-11,12.5,524.8834761904761
1653,2017-07-12,12.5,537.2415714285717
1654,2017-07-13,12.5,528.1814761904764
1655,2017-07-14,12.5,527.0331428571428
1656,2017-07-15,12.5,435.188619047619
1657,2017-07-16,12.5,390.95176190476195
1658,2017-07-17,12.5,509.5281428571431
1659,2017-07-18,12.5,524.3445714285715
1660,2017-07-19,12.5,524.3022380952382
1661,2017-07-20,12.5,526.404238095238
1662,2017-07-21,12.5,522.7725714285714
1663,2017-07-22,12.5,436.6858571428569
1664,2017-07-23,12.5,386.1717619047619
1665,2017-07-24,12.5,501.914142857143
1666,2017-07-25,12.5,511.01104761904764
1667,2017-07-26,12.5,507.07200000000023
1668,2017-07-27,12.5,502.712190476191
1669,2017-07-28,12.5,495.06566666666646
1670,2017-07-29,12.5,407.49628571428576
1671,2017-07-30,12.5,365.400380952381
1672,2017-07-31,12.5,449.25347619047636
1673,2017-08-01,12.5,453.9475238095239
1674,2017-08-02,12.5,465.2272857142859
1675,2017-08-03,12.5,465.3308095238099
1676,2017-08-04,12.5,461.49076190476165
1677,2017-08-05,12.5,398.29195238095224
1678,2017-08-06,12.5,360.84652380952383
1679,2017-08-07,12.5,470.0282857142855
1680,2017-08-08,12.5,480.72690476190485
1681,2017-08-09,12.5,525.6683333333333
1682,2017-08-10,12.5,486.2227619047618
1683,2017-08-11,12.5,485.7144285714285
1684,2017-08-12,12.5,398.3471428571432
1685,2017-08-13,12.5,348.70138095238104
1686,2017-08-14,12.5,451.53657142857145
1687,2017-08-15,12.5,404.96085714285715
1688,2017-08-16,12.5,483.41461904761917
1689,2017-08-17,12.5,489.48623809523787
1690,2017-08-18,12.5,490.358714285714
1691,2017-08-19,12.5,412.99357142857144
1692,2017-08-20,12.5,374.27704761904755
1693,2017-08-21,12.5,490.99661904761905
1694,2017-08-22,12.5,505.0274761904764
1695,2017-08-23,12.5,514.9299999999997
1696,2017-08-24,12.5,518.0714761904762
1697,2017-08-25,12.5,497.4741904761903
1698,2017-08-26,12.5,416.55823809523815
1699,2017-08-27,12.5,372.9978571428572
1700,2017-08-28,12.5,492.6040476190478
1701,2017-08-29,12.5,498.5050952380951
1702,2017-08-30,12.5,498.1542857142859
1703,2017-08-31,12.5,503.13700000000017
1704,2017-09-01,12.5,505.99561309523824
1705,2017-09-02,12.5,434.29807142857146
1706,2017-09-03,12.5,389.491511904762
1707,2017-09-04,12.5,499.05613690476196
1708,2017-09-05,12.5,512.9800000000001
1709,2017-09-06,12.5,514.6930297619047
1710,2017-09-07,12.5,522.6183749999999
1711,2017-09-08,12.5,517.8670892857148
1712,2017-09-09,12.5,447.0639226190478
1713,2017-09-10,12.5,400.2479285714285
1714,2017-09-11,12.5,498.63541071428597
1715,2017-09-12,12.5,525.1002380952382
1716,2017-09-13,12.5,530.3584345238094
1717,2017-09-14,12.5,525.7784285714289
1718,2017-09-15,12.5,521.3436071428573
1719,2017-09-16,12.5,455.049666666667
1720,2017-09-17,12.5,406.62218452380944
1721,2017-09-18,12.5,507.0131190476193
1722,2017-09-19,12.5,527.6044880952379
1723,2017-09-20,12.5,522.877005952381
1724,2017-09-21,12.5,534.2268452380954
1725,2017-09-22,12.5,524.5066190476193
1726,2017-09-23,12.5,463.1565416666667
1727,2017-09-24,12.5,418.0989821428574
1728,2017-09-25,12.5,508.9247619047621
1729,2017-09-26,12.5,524.0661011904763
1730,2017-09-27,12.5,526.223119047619
1731,2017-09-28,12.5,524.2307440476192
1732,2017-09-29,12.5,537.6340654761904
1733,2017-09-30,12.5,471.47008928571404
1734,2017-10-01,12.5,444.4044761904762
1735,2017-10-02,12.5,421.2240773809524
1736,2017-10-03,12.5,402.2720833333334
1737,2017-10-04,12.5,380.7986845238096
1738,2017-10-05,12.5,382.6298095238094
1739,2017-10-06,12.5,417.4708988095234
1740,2017-10-07,12.5,422.83624404761895
1741,2017-10-08,12.5,405.2974285714287
1742,2017-10-09,12.5,444.36349404761904
1743,2017-10-10,12.5,511.7113749999999
1744,2017-10-11,12.5,568.8180357142859
1745,2017-10-12,12.5,652.6879107142859
1746,2017-10-13,12.5,678.9504761904761
1747,2017-10-14,12.5,647.3534464285711
1748,2017-10-15,12.5,601.5124880952379
1749,2017-10-16,12.5,640.5404880952385
1750,2017-10-17,12.5,663.9686785714285
1751,2017-10-18,12.5,664.4686011904762
1752,2017-10-19,12.5,649.3810238095239
1753,2017-10-20,12.5,641.7602202380955
1754,2017-10-21,12.5,586.9840595238097
1755,2017-10-22,12.5,573.5260178571428
1756,2017-10-23,12.5,696.8412083333334
1757,2017-10-24,12.5,709.7944999999997
1758,2017-10-25,12.5,711.089755952381
1759,2017-10-26,12.5,725.4479523809524
1760,2017-10-27,12.5,684.4139047619047
1761,2017-10-28,12.5,629.5339999999999
1762,2017-10-29,12.5,690.0419047619047
1763,2017-10-30,12.5,928.7058392857145
1764,2017-10-31,12.5,924.8101904761908
1765,2017-11-01,12.5,830.0610773809522
1766,2017-11-02,12.5,779.034333333333
1767,2017-11-03,12.5,845.1907083333331
1768,2017-11-04,12.5,902.5338333333337
1769,2017-11-05,12.5,906.7041130952384
1770,2017-11-06,12.5,928.756065476191
1771,2017-11-07,12.5,885.965148809523
1772,2017-11-08,12.5,868.6786726190476
1773,2017-11-09,12.5,975.6791488095236
1774,2017-11-10,12.5,1007.3771845238099
1775,2017-11-11,12.5,1046.1083154761905
1776,2017-11-12,12.5,1061.427148809523
1777,2017-11-13,12.5,1178.908791666666
1778,2017-11-14,12.5,1168.6431011904763
1779,2017-11-15,12.5,1350.5271071428565
1780,2017-11-16,12.5,1465.3042023809521
1781,2017-11-17,12.5,1519.267589285714
1782,2017-11-18,12.5,1582.1757380952386
1783,2017-11-19,12.5,1607.2259702380954
1784,2017-11-20,12.5,1726.5879047619046
1785,2017-11-21,12.5,1685.3037738095245
1786,2017-11-22,12.5,1568.7639821428575
1787,2017-11-23,12.5,1649.396107142857
1788,2017-11-24,12.5,1670.678160714286
1789,2017-11-25,12.5,1536.0390416666676
1790,2017-11-26,12.5,1365.0704107142858
1791,2017-11-27,12.5,1566.2652797619046
1792,2017-11-28,12.5,1471.3831369047616
1793,2017-11-29,12.5,1485.445529761905
1794,2017-11-30,12.5,1753.5204345238096
1795,2017-12-01,12.5,1827.0912797619046
1796,2017-12-02,12.5,1572.2779047619056
1797,2017-12-03,12.5,1398.7007083333333
1798,2017-12-04,12.5,1727.8764880952378
1799,2017-12-05,12.5,1958.3606011904762
1800,2017-12-06,12.5,1798.5925773809518
1801,2017-12-07,12.5,1728.3434285714286
1802,2017-12-08,12.5,1895.7059404761906
1803,2017-12-09,12.5,1685.1418511904758
1804,2017-12-10,12.5,1604.2429702380953
1805,2017-12-11,12.5,2106.540666666666
1806,2017-12-12,12.5,2335.254523809523
1807,2017-12-13,12.5,2312.8851309523807
1808,2017-12-14,12.5,2308.2542559523818
1809,2017-12-15,12.5,2163.9003214285726
1810,2017-12-16,12.5,2036.5678273809535
1811,2017-12-17,12.5,2050.5412500000007
1812,2017-12-18,12.5,2061.754535714286
1813,2017-12-19,12.5,2102.209113095238
1814,2017-12-20,12.5,2143.629166666667
1815,2017-12-21,12.5,1976.7050595238106
1816,2017-12-22,12.5,1826.0404345238096
1817,2017-12-23,12.5,1492.789303571428
1818,2017-12-24,12.5,1443.5169523809516
1819,2017-12-25,12.5,1669.5319166666663
1820,2017-12-26,12.5,1973.1461369047624
1821,2017-12-27,12.5,2138.694690476191
1822,2017-12-28,12.5,2009.3224047619046
1823,2017-12-29,12.5,1752.1444880952383
1824,2017-12-30,12.5,1613.9742559523806
1825,2017-12-31,12.5,1545.1879404761905
1826,2018-01-01,12.5,1620.436303571428
1827,2018-01-02,12.5,1855.8589999999992
1828,2018-01-03,12.5,1994.4892202380968
1829,2018-01-04,12.5,2042.228964285714
1830,2018-01-05,12.5,1946.550761904762
1831,2018-01-06,12.5,1817.8757559523808
1832,2018-01-07,12.5,1757.5895059523814
1833,2018-01-08,12.5,1836.393660714285
1834,2018-01-09,12.5,1984.7084583333337
1835,2018-01-10,12.5,2170.894404761905
1836,2018-01-11,12.5,2425.3774761904765
1837,2018-01-12,12.5,2480.394398809525
1838,2018-01-13,12.5,2113.8148452380956
1839,2018-01-14,12.5,1845.9623630952392
1840,2018-01-15,12.5,1734.538422619048
1841,2018-01-16,12.5,1702.1558630952381
1842,2018-01-17,12.5,1595.4810833333336
1843,2018-01-18,12.5,1618.035559523809
1844,2018-01-19,12.5,1664.9838869047617
1845,2018-01-20,12.5,1542.4621726190471
1846,2018-01-21,12.5,1531.8155714285713
1847,2018-01-22,12.5,1761.373547619048
1848,2018-01-23,12.5,2318.2306488095223
1849,2018-01-24,12.5,2627.0812738095224
1850,2018-01-25,12.5,2733.8623749999997
1851,2018-01-26,12.5,2824.474345238096
1852,2018-01-27,12.5,2527.3039285714285
1853,2018-01-28,12.5,2202.6942678571418
1854,2018-01-29,12.5,2451.9810892857136
1855,2018-01-30,12.5,2349.431327380952
1856,2018-01-31,12.5,2166.8735476190477
1857,2018-02-01,12.5,2134.8575357142845
1858,2018-02-02,12.5,2060.2282857142845
1859,2018-02-03,12.5,2090.35455357143
1860,2018-02-04,12.5,2188.7977321428575
1861,2018-02-05,12.5,2418.7790654761907
1862,2018-02-06,12.5,2504.3239166666654
1863,2018-02-07,12.5,2434.8735892857144
1864,2018-02-08,12.5,2230.4722738095224
1865,2018-02-09,12.5,2023.8196011904754
1866,2018-02-10,12.5,1839.5677023809517
1867,2018-02-11,12.5,1977.7491309523816
1868,2018-02-12,12.5,2200.4406130952375
1869,2018-02-13,12.5,2016.3875297619043
1870,2018-02-14,12.5,1741.8078988095242
1871,2018-02-15,12.5,1562.1937023809521
1872,2018-02-16,12.5,1474.5059285714278
1873,2018-02-17,12.5,1620.571416666665
1874,2018-02-18,12.5,1661.841273809524
1875,2018-02-19,12.5,1738.2859999999996
1876,2018-02-20,12.5,1731.5604464285705
1877,2018-02-21,12.5,1789.0279226190476
1878,2018-02-22,12.5,1749.9998928571408
1879,2018-02-23,12.5,1614.9855357142853
1880,2018-02-24,12.5,1469.426297619048
1881,2018-02-25,12.5,1437.9588988095234
1882,2018-02-26,12.5,1566.6519880952383
1883,2018-02-27,12.5,1559.7122738095231
1884,2018-02-28,12.5,1544.3431607142857
1885,2018-03-01,12.5,1569.4551845238093
1886,2018-03-02,12.5,1705.7091785714279
1887,2018-03-03,12.5,1336.281285714287
1888,2018-03-04,12.5,1171.6040178571432
1889,2018-03-05,12.5,1381.5784166666667
1890,2018-03-06,12.5,1410.3906607142858
1891,2018-03-07,12.5,1402.4576666666662
1892,2018-03-08,12.5,1428.0022559523804
1893,2018-03-09,12.5,1403.4235952380955
1894,2018-03-10,12.5,1315.1070892857144
1895,2018-03-11,12.5,1189.8609404761903
1896,2018-03-12,12.5,1271.1561666666669
1897,2018-03-13,12.5,1138.3049642857145
1898,2018-03-14,12.5,954.2659047619045
1899,2018-03-15,12.5,983.3282023809522
1900,2018-03-16,12.5,1103.7859999999996
1901,2018-03-17,12.5,1078.8233214285715
1902,2018-03-18,12.5,1039.369565476191
1903,2018-03-19,12.5,1220.1977380952385
1904,2018-03-20,12.5,1364.72818452381
1905,2018-03-21,12.5,1515.2607440476183
1906,2018-03-22,12.5,1370.522904761905
1907,2018-03-23,12.5,1297.3368035714284
1908,2018-03-24,12.5,1138.309803571428
1909,2018-03-25,12.5,1026.667720238095
1910,2018-03-26,12.5,1066.084613095238
1911,2018-03-27,12.5,982.4962738095239
1912,2018-03-28,12.5,914.8094047619046
1913,2018-03-29,12.5,854.8029821428572
1914,2018-03-30,12.5,837.4473928571424
1915,2018-03-31,12.5,755.8257738095236
1916,2018-04-01,12.5,700.8187202380952
1917,2018-04-02,12.5,723.6630357142858
1918,2018-04-03,12.5,715.4109880952378
1919,2018-04-04,12.5,787.5599047619047
1920,2018-04-05,12.5,970.5266071428573
1921,2018-04-06,12.5,1092.1647559523815
1922,2018-04-07,12.5,1140.6702976190472
1923,2018-04-08,12.5,1146.7321428571431
1924,2018-04-09,12.5,1130.8276785714281
1925,2018-04-10,12.5,971.2759761904758
1926,2018-04-11,12.5,891.1002916666673
1927,2018-04-12,12.5,878.423083333333
1928,2018-04-13,12.5,859.7613452380951
1929,2018-04-14,12.5,902.9566190476189
